iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3121085,6C,44.67100143432617,-63.57479095458984,1750643250,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4003,3122544,8,44.767818450927734,-63.69955062866211,1750643530,512
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3221,3114908,24,44.64802169799805,-63.62046813964844,1750643632,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3340,3113123,10C,44.685298919677734,-63.560760498046875,1750643639,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3121085,6C,44.670631408691406,-63.57373809814453,1750643642,362
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3247,3114617,22,44.62969970703125,-63.6688117980957,1750643687,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3340,3113123,10C,44.685298919677734,-63.560768127441406,1750643819,664
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2529,3116813,320,44.64937973022461,-63.583229064941406,1750643823,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3220,3124226,91,44.64767074584961,-63.620269775390625,1750643826,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3356,3118040,5,44.65098190307617,-63.576148986816406,1750643879,242
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2529,3116813,320,44.64937973022461,-63.5832405090332,1750644245,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3120915,6B,44.670631408691406,-63.57373809814453,1750644245,3981
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3247,3114617,22,44.62971115112305,-63.6688117980957,1750644260,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3340,3113123,10C,44.685298919677734,-63.5607795715332,1750644393,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3405,3116013,3,44.69404983520508,-63.5831413269043,1750644458,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4021,3122145,7B,44.671600341796875,-63.612308502197266,1750644479,1024
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3392,3122546,8,44.65129852294922,-63.576358795166016,1750644789,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2529,3116813,320,44.65134048461914,-63.57640075683594,1750645090,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3392,3122546,8,44.65122985839844,-63.57630920410156,1750645091,210
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3319,3123633,87,44.73200988769531,-63.65599060058594,1750645258,1629
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3396,3116012,3,44.66080093383789,-63.662841796875,1750645372,332
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3385,3122545,8,44.76784896850586,-63.69929885864258,1750645376,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3286,3121086,6C,44.654510498046875,-63.548858642578125,1750645384,2949
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3392,3122546,8,44.65122985839844,-63.57630157470703,1750645392,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3385,3122545,8,44.76784133911133,-63.69929885864258,1750645527,571
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3291,3124470,9A,44.5895881652832,-63.59370040893555,1750645532,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3089,3114358,21,44.660621643066406,-63.66316986083984,1750645599,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3396,3116012,3,44.66080093383789,-63.66284942626953,1750645794,241
