iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2748,3124434,9A,44.58903884887695,-63.593509674072266,1755398064,271
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3115968,3,44.670379638671875,-63.57392120361328,1755398104,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3347,3113934,2,44.660980224609375,-63.66249084472656,1755398110,1324
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3116334,30A,44.66082000732422,-63.66286087036133,1755398720,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4025,3123950,90,44.72309112548828,-63.69778823852539,1755399003,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3118330,51A,44.67108154296875,-63.57508087158203,1755399200,210
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3116334,30A,44.66082000732422,-63.66284942626953,1755399263,452
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3379,3114838,24,44.648319244384766,-63.620941162109375,1755399279,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4005,3117090,39,44.6551513671875,-63.62788009643555,1755399327,392
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3381,3114873,24,44.595458984375,-63.63663864135742,1755399332,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3390,3119137,56,44.69894027709961,-63.60755157470703,1755399698,1836
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4005,3117090,39,44.6551513671875,-63.627891540527344,1755399809,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3116334,30A,44.660831451416016,-63.66352844238281,1755399865,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3115968,3,44.69874954223633,-63.607460021972656,1755399914,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3330,3112108,1,44.670989990234375,-63.57484817504883,1755400007,362
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3302,3117913,5,44.67002868652344,-63.50587844848633,1755400350,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3347,3113994,2,44.64842987060547,-63.621299743652344,1755400428,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3331,3112185,1,44.64788818359375,-63.62044906616211,1755400567,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3115970,3,44.64842987060547,-63.62131118774414,1755400799,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3271,3122472,8,44.767860412597656,-63.6992301940918,1755401075,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4005,3115581,29,44.64955139160156,-63.575218200683594,1755401076,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3406,3114306,21,44.661041259765625,-63.66318893432617,1755401086,77
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3390,3119137,56,44.69894027709961,-63.607540130615234,1755401142,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3302,3117913,5,44.67002868652344,-63.5058708190918,1755401285,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3321,3120876,6B,44.60715103149414,-63.46963119506836,1755401455,121
