iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4004,3124813,ecrl,44.6478385925293,-63.62044906616211,1756024216,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4004,3116335,30A,44.661170959472656,-63.66291046142578,1756025452,331
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3364,3118007,5,44.66962814331055,-63.50537872314453,1756025699,271
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3317,3121089,6C,44.617130279541016,-63.46371841430664,1756025722,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3297,3120877,6B,44.67097854614258,-63.57477188110352,1756025724,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4004,3116335,30A,44.661170959472656,-63.66292190551758,1756025934,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3356,3122900,83,44.692630767822266,-63.58369064331055,1756026568,1357
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3297,3120877,6B,44.67102813720703,-63.57481002807617,1756027052,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4026,3122512,8,44.6545295715332,-63.6279296875,1756027090,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3385,3120898,6B,44.60708999633789,-63.46958923339844,1756027332,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4004,3116353,30A,44.66101837158203,-63.66318130493164,1756027353,574
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3297,3120877,6B,44.6710205078125,-63.57479095458984,1756027353,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3194,3119399,58,44.6926383972168,-63.58358001708984,1756028395,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3352,3113996,2,44.66048812866211,-63.663448333740234,1756028397,391
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3356,3122916,83,44.692630767822266,-63.58369064331055,1756028408,2834
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3352,3113996,2,44.66048812866211,-63.6634407043457,1756028728,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3361,3121674,7A,44.67169952392578,-63.612308502197266,1756028782,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3404,3122513,8,44.65456008911133,-63.627899169921875,1756028819,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3114911,24,44.59540939331055,-63.63665008544922,1756028866,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3114911,24,44.595428466796875,-63.63663864135742,1756029409,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3194,3119399,58,44.66981887817383,-63.505409240722656,1756029420,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4004,3116611,30B,44.66083908081055,-63.66352844238281,1756029496,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3347,3115972,3,44.66115188598633,-63.66294860839844,1756029496,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4017,3114585,22,44.62971878051758,-63.66888046264648,1756029499,482
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3385,3120878,6B,44.67102813720703,-63.57487869262695,1756029501,1235
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3124,3115615,29,44.65470123291016,-63.6279411315918,1756029503,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3361,3121674,7A,44.67169952392578,-63.61233139038086,1756029506,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3352,3113996,2,44.66067886352539,-63.66334915161133,1756029512,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2756,3124706,9B,44.6498908996582,-63.575439453125,1756029600,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3352,3113996,2,44.66067123413086,-63.66334915161133,1756029603,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3379,3121288,72,44.66965866088867,-63.50572967529297,1756029611,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2752,3124705,9B,44.57061004638672,-63.568870544433594,1756029711,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3374,3115614,29,44.63644027709961,-63.589698791503906,1756029712,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3374,3115614,29,44.63644027709961,-63.589691162109375,1756030223,362
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3226,3118956,55,44.67105865478515,-63.57509994506836,1756030397,452
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3226,3118956,55,44.67107009887695,-63.57509994506836,1756030909,694
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2760,3112257,1,44.647911071777344,-63.62049102783203,1756030989,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3270,3112764,10B,44.636741638183594,-63.58977890014648,1756030991,995
