iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3249,3120773,6A,44.64900970458984,-63.54814147949219,1749497048,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3295,3120210,64,44.698951721191406,-63.60758972167969,1749497362,603
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2536,3116911,330,44.65114974975586,-63.58974075317383,1749497365,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3363,3121340,72,44.71429061889648,-63.569480895996094,1749497472,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4053,3113652,185,44.768009185791016,-63.69850158691406,1749497524,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3389,3122815,82,44.77122116088867,-63.696659088134766,1749497526,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3321,3113153,10C,44.68436050415039,-63.531620025634766,1749497775,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2729,3112482,1,44.648048400878906,-63.62078857421875,1749497822,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2756,3112483,1,44.64788055419922,-63.62049102783203,1749497837,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2728,3124517,9A,44.5890007019043,-63.59352111816406,1749497865,392
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3289,3118848,54,44.70499038696289,-63.541160583496094,1749497960,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3134,3117694,415,44.64794921875,-63.6203498840332,1749498010,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3249,3120746,6A,44.67079162597656,-63.575218200683594,1749498013,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3403,3113289,127,44.62725830078125,-63.62525939941406,1749498917,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3265,3115207,26,44.64807891845703,-63.620811462402344,1749499104,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3167,3115001,24,44.59532928466797,-63.636680603027344,1749499104,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3414,3121822,7A,44.67171859741211,-63.61231994628906,1749499114,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2736,3118085,5,44.669830322265625,-63.50543975830078,1749499150,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3407,3117611,4,44.657169342041016,-63.607948303222656,1749499152,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3295,3120210,64,44.70341873168945,-63.575340270996094,1749499172,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3412,3123314,85,44.69916915893555,-63.60773086547851,1749499204,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3121341,72,44.714298248291016,-63.56949996948242,1749499206,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3330,3121154,6C,44.69807052612305,-63.60702896118164,1749499224,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2744,3113154,10C,44.68434143066406,-63.53160858154297,1749499282,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3320,3113654,185,44.76795959472656,-63.6987190246582,1749499674,212
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3412,3123314,85,44.699180603027344,-63.60773086547851,1749499837,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3114194,2,44.66048049926758,-63.66347885131836,1749499837,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3380,3123465,86,44.77260971069336,-63.69432830810547,1749500069,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3412,3123314,85,44.69858169555664,-63.60736083984375,1749500077,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3411,3116157,3,44.69903945922851,-63.60765838623047,1749500487,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4018,3115216,26,44.64836883544922,-63.621368408203125,1749500506,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3311,3124520,9A,44.5890007019043,-63.59349060058594,1749500653,90
