iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3346,3120878,6B,44.670921325683594,-63.5747184753418,1751193451,362
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3285,3120616,68,44.67021179199219,-63.505619049072266,1751193494,573
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2759,3112258,1,44.647830963134766,-63.62041091918945,1751193501,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3302,3113997,2,44.66048812866211,-63.663421630859375,1751193618,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3389,3122550,8,44.65150833129883,-63.57633972167969,1751193630,180
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3117092,39,44.670448303222656,-63.57379150390625,1751193636,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3335,3122513,8,44.76784133911133,-63.69857025146485,1751193688,543
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3117092,39,44.67045974731445,-63.57379150390625,1751194269,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2730,3124005,90,44.720428466796875,-63.70718002319336,1751194970,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2760,3112195,1,44.6709098815918,-63.5748405456543,1751195011,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3394,3122514,8,44.767791748046875,-63.69892120361328,1751195280,632
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3325,3123251,85,44.76800155639648,-63.6981201171875,1751195297,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3375,3114914,24,44.595401763916016,-63.63666915893555,1751195879,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3113069,10C,44.68437957763672,-63.531620025634766,1751195887,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3253,3119205,56,44.671051025390625,-63.57508087158203,1751195889,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2730,3124005,90,44.72045135498047,-63.70719146728515,1751195905,603
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3296,3116355,30A,44.66067123413086,-63.66304016113281,1751196364,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3282,3119177,56,44.67107009887695,-63.574459075927734,1751196737,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3378,3115975,3,44.69401168823242,-63.58311080932617,1751197009,301
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3212,3119176,56,44.698760986328125,-63.607421875,1751197023,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3115617,29,44.625831604003906,-63.574310302734375,1751197030,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3376,3121305,72,44.66994857788086,-63.50551986694336,1751197033,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3300,3115373,28,44.660980224609375,-63.66246032714844,1751197225,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3343,3117093,39,44.67103958129883,-63.57476043701172,1751197322,724
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3115617,29,44.62583923339844,-63.57429885864258,1751197331,302
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3118618,53,44.66485977172851,-63.56929016113281,1751197404,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3300,3115373,28,44.66096878051758,-63.66244888305664,1751197405,633
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3273,3119384,58,44.66967010498047,-63.505348205566406,1751197548,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3113,3123252,85,44.767879486083984,-63.698360443115234,1751198486,935
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3336,3123424,86,44.767799377441406,-63.698631286621094,1751198524,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3303,3120617,68,44.67021942138672,-63.505611419677734,1751198533,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3113099,10C,44.636741638183594,-63.58977890014648,1751198536,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3389,3122516,8,44.767799377441406,-63.69886016845703,1751198540,843
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3376,3121305,72,44.66994857788086,-63.50553131103515,1751198540,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4003,3114589,22,44.6297492980957,-63.66891860961914,1751198545,126
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3118618,53,44.66489028930664,-63.569278717041016,1751198550,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3303,3120617,68,44.67023086547851,-63.50559997558594,1751198653,302
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3337,3112765,10B,44.685211181640625,-63.56064987182617,1751198695,392
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3297,3123777,88,44.68423080444336,-63.58906936645508,1751198731,272
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3118618,53,44.66487884521485,-63.56929016113281,1751198731,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3320,3114626,22,44.64789962768555,-63.62028121948242,1751198760,1146
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3232,3117447,4,44.63671875,-63.58974075317383,1751199001,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3212,3119207,56,44.67042922973633,-63.573768615722656,1751199225,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3210,3114916,24,44.5953483581543,-63.6366081237793,1751199505,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3246,3115124,25,44.64767837524414,-63.62025833129883,1751199512,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3322,3123068,84,44.767818450927734,-63.69858169555664,1751199514,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3190,3120444,67,44.64896011352539,-63.54795837402344,1751199515,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3389,3122516,8,44.767791748046875,-63.69886016845703,1751199595,271
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3320,3114626,22,44.647911071777344,-63.62028121948242,1751199605,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3210,3114916,24,44.5953483581543,-63.636600494384766,1751199686,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3246,3115124,25,44.64767837524414,-63.6202507019043,1751199693,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3322,3123068,84,44.76782989501953,-63.69858169555664,1751199695,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3394,3122554,8,44.64067077636719,-63.5854606628418,1751199736,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3278,3115977,3,44.69879150390625,-63.60747146606445,1751199738,242
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4003,3114627,22,44.64802932739258,-63.62046813964844,1751199871,903
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2744,3124456,9A,44.58900833129883,-63.59347915649414,1751200094,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3118618,53,44.68424987792969,-63.589359283447266,1751200209,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3394,3122520,8,44.65040969848633,-63.57574844360352,1751200428,242
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3407,3114000,2,44.660911560058594,-63.662628173828125,1751200441,331
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3273,3119385,58,44.6698112487793,-63.505428314208984,1751200654,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3115650,29,44.655311584472656,-63.62778854370117,1751200829,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3119178,56,44.69868850708008,-63.60736846923828,1751200829,391
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3112797,10B,44.685359954833984,-63.560821533203125,1751201023,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3285,3119553,59,44.66981887817383,-63.50559997558594,1751201275,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3212,3118958,55,44.7264289855957,-63.5423583984375,1751201426,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3113,3123268,85,44.76784133911133,-63.69853973388672,1751201471,453
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3337,3112796,10B,44.6367301940918,-63.58975982666016,1751201742,61
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3115978,3,44.69398880004883,-63.58306884765625,1751201762,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3115650,29,44.655311584472656,-63.62779998779297,1751201764,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3274,3121680,7A,44.67164993286133,-63.61222839355469,1751201995,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3265,3123425,86,44.767921447753906,-63.69887924194336,1751202175,483
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4016,3122557,8,44.772708892822266,-63.69478988647461,1751202244,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3296,3116020,3,44.698768615722656,-63.60744094848633,1751202245,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3378,3116614,30B,44.660831451416016,-63.66350173950195,1751202248,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3402,3114047,2,44.64944839477539,-63.57284927368164,1751202251,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2760,3112267,1,44.64788055419922,-63.620460510253906,1751202431,212
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3395,3117449,4,44.636600494384766,-63.58974838256836,1751202485,391
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3369,3115620,29,44.62586975097656,-63.5743408203125,1751202640,271
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2731,3122521,8,44.654441833496094,-63.580360412597656,1751202894,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3300,3124200,91,44.64619827270508,-63.621768951416016,1751203243,301
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3112797,10B,44.636749267578125,-63.58980178833008,1751203255,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3404,3119844,62,44.66442108154297,-63.53361892700195,1751203520,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3212,3118973,55,44.670291900634766,-63.57352066040039,1751203537,332
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3350,3112768,10B,44.685340881347656,-63.560848236083984,1751203555,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3225,3114884,24,44.59577178955078,-63.63605117797851,1751203650,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3300,3124200,91,44.64619064331055,-63.621768951416016,1751203665,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3112797,10B,44.636749267578125,-63.58979034423828,1751203678,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3343,3119180,56,44.698429107666016,-63.60723114013672,1751204138,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2736,3112269,1,44.64786911010742,-63.62042999267578,1751204138,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3285,3120619,68,44.67021942138672,-63.505619049072266,1751204139,724
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3389,3122556,8,44.651458740234375,-63.57632827758789,1751204142,482
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3376,3121307,72,44.6697998046875,-63.5054817199707,1751204142,1174
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2743,3124457,9A,44.58903884887695,-63.593528747558594,1751204142,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4007,3116021,3,44.69873809814453,-63.60744857788086,1751204147,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3335,3122519,8,44.76784896850586,-63.69860076904297,1751204153,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3200,3122762,82,44.76813888549805,-63.69813919067383,1751204299,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3402,3114004,2,44.66102981567383,-63.66238021850586,1751204568,965
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3374,3117450,4,44.63655090332031,-63.5897102355957,1751204643,46
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3113102,10C,44.63671112060547,-63.58979034423828,1751204646,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3115978,3,44.66128158569336,-63.6627197265625,1751204650,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3115621,29,44.62583923339844,-63.5743408203125,1751204659,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3173,3115375,28,44.660980224609375,-63.662479400634766,1751204667,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3228,3115652,29,44.65510177612305,-63.6279182434082,1751204764,301
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2760,3112206,1,44.670928955078125,-63.574859619140625,1751204844,61
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3173,3115375,28,44.66096878051758,-63.662479400634766,1751204848,59
