iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2755,3112418,1,44.6705207824707,-63.57426834106445,1755311485,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3122252,7B,44.67156982421875,-63.612281799316406,1755311493,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3122252,7B,44.67156982421875,-63.61228942871094,1755312036,543
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3292,3118681,53,44.664981842041016,-63.5694694519043,1755312040,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3265,3124540,9A,44.589019775390625,-63.59349822998047,1755312094,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2745,3112526,1,44.64799880981445,-63.62044906616211,1755312206,693
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2731,3112525,1,44.648040771484375,-63.62076950073242,1755312236,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3279,3122631,8,44.65005874633789,-63.5754508972168,1755312299,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3292,3118681,53,44.664981842041016,-63.569480895996094,1755312311,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3250,3115188,25,44.647830963134766,-63.620399475097656,1755312423,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3298,3115419,28,44.660911560058594,-63.66286849975586,1755312572,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3334,3119608,59,44.67002868652344,-63.505859375,1755312628,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3244,3114433,21,44.65605926513672,-63.74610900878906,1755312749,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3246,3121851,7A,44.671661376953125,-63.61227035522461,1755313328,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3239,3114146,2,44.66093063354492,-63.66286087036133,1755313328,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3358,3117552,4,44.660789489746094,-63.66358184814453,1755313343,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3114,3122629,8,44.767860412597656,-63.699188232421875,1755314138,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3124803,9B,44.648380279541016,-63.62142181396485,1755314141,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3239,3114146,2,44.66093826293945,-63.66286087036133,1755314143,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3132,3124541,9A,44.589019775390625,-63.59354019165039,1755314213,392
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3324,3114148,2,44.64841079711914,-63.62142181396485,1755315276,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3263,3115772,29,44.64799880981445,-63.62004089355469,1755315343,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3293,3124094_1,90,44.660831451416016,-63.66355895996094,1755315350,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3122633,8,44.64981842041016,-63.57526016235352,1755316312,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3132,3124773,9B,44.65045166015625,-63.57572937011719,1755316958,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3364,3124819,ecs,44.66672134399414,-63.607059478759766,1755329491,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3364,3122474,8,44.767879486083984,-63.6986083984375,1755332386,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3364,3122474,8,44.76791000366211,-63.69921112060547,1755332597,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2757,3123952,90,44.72303009033203,-63.69773864746094,1755334367,59
