iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3122252,7B,44.671539306640625,-63.61225891113281,1755138858,721
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3321,3112525,1,44.64786148071289,-63.62041091918945,1755139080,61
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3214,3119608,59,44.66975021362305,-63.50543975830078,1755139086,331
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3176,3117182,39,44.66122055053711,-63.662330627441406,1755139096,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3308,3122628,8,44.76782989501953,-63.699501037597656,1755139438,483
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3122252,7B,44.671539306640625,-63.61227035522461,1755139760,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3313,3122629,8,44.754451751708984,-63.66305160522461,1755139801,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2760,3112526,1,44.64781951904297,-63.62041091918945,1755139803,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3283,3117553,4,44.636688232421875,-63.58975982666016,1755139809,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3124541,9A,44.6480712890625,-63.62080001831055,1755139950,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3270,3117552,4,44.66114044189453,-63.663028717041016,1755140037,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3241,3116179,3,44.698760986328125,-63.60747146606445,1755140202,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3292,3115772,29,44.62582015991211,-63.57437896728515,1755140323,332
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3270,3117552,4,44.66101837158203,-63.662479400634766,1755140549,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3238,3114146,2,44.660919189453125,-63.66284942626953,1755140579,663
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2759,3112421,1,44.6702995300293,-63.57352066040039,1755140644,59
