iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3375,3115162,25,44.64778137207031,-63.620399475097656,1750384002,783
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3396,3124540,9A,44.64999008178711,-63.57550811767578,1750384012,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3398,3122679,8,44.767860412597656,-63.69927978515625,1750384205,91
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3245,3116441,30A,44.660888671875,-63.66267013549805,1750384647,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3319,3119754,61,44.66999816894531,-63.50569152832031,1750384934,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3295,3118715,53,44.69831848144531,-63.60525131225586,1750385065,1116
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3298,3120083,63,44.68537902832031,-63.49702835083008,1750385066,422
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3390,3120942,6B,44.67018127441406,-63.57353973388672,1750385070,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3290,3124273,91,44.722930908203125,-63.698001861572266,1750385072,1719
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3280,3115724,29,44.66312026977539,-63.62596130371094,1750385075,2654
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2756,3112417,1,44.670711517333984,-63.57500076293945,1750385076,392
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3267,3116664,30B,44.660499572753906,-63.663429260253906,1750385083,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3375,3115162,25,44.64776992797851,-63.620399475097656,1750385086,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3115450,28,44.647560119628906,-63.6717414855957,1750385088,844
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3366,3124051,90,44.72309112548828,-63.69776153564453,1750385363,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3396,3124540,9A,44.64809036254883,-63.62078857421875,1750385364,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3330,3114980,24,44.63315963745117,-63.58082962036133,1750385366,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2745,3112523,1,44.64789962768555,-63.62046813964844,1750385370,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3411,3114146,2,44.65005874633789,-63.57564163208008,1750385377,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3246,3120355,65,44.67002868652344,-63.50553131103515,1750385763,423
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3305,3117552,4,44.636749267578125,-63.58980178833008,1750385841,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3399,3118175,5,44.651031494140625,-63.5761604309082,1750385969,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3298,3120648,68,44.68537902832031,-63.49702835083008,1750385971,2534
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3122965,83,44.76787185668945,-63.69926834106445,1750385974,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3179,3119920,62,44.67082977294922,-63.53837966918945,1750385988,331
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2747,3112418,1,44.670528411865234,-63.57429122924805,1750386040,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3115450,28,44.64886093139648,-63.62321853637695,1750386053,633
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3295,3121161,6C,44.69831848144531,-63.60525131225586,1750386453,3318
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3178,3117182,39,44.661170959472656,-63.66236114501953,1750386453,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3292,3124600,9A,44.60469055175781,-63.611820220947266,1750386896,603
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3135,3115450,28,44.641788482666016,-63.662330627441406,1750386897,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3396,3124540,9A,44.58903884887695,-63.59352111816406,1750386897,601
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2756,3112526,1,44.64363098144531,-63.56964111328125,1750386916,589
