iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3243,3112420,1,44.67095184326172,-63.574920654296875,1754966947,210
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3379,3115188,25,44.64786911010742,-63.62042999267578,1754966969,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3407,3121850,7A,44.67171096801758,-63.612308502197266,1754967133,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,4016,3119305,56,44.670921325683594,-63.57545852661133,1754967332,120
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3243,3112420,1,44.67095947265625,-63.574928283691406,1754967339,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3113174,10C,44.636749267578125,-63.58977890014648,1754967751,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3279,3124600,9A,44.65081024169922,-63.57583999633789,1754968172,482
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3399,3119587,59,44.67023849487305,-63.50563049316406,1754968266,512
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3340,3124542,9A,44.64807891845703,-63.62078857421875,1754968316,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3249,3121851,7A,44.67164993286133,-63.61227035522461,1754968317,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3116,3122629,8,44.76784133911133,-63.699188232421875,1754968322,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3279,3124600,9A,44.65079879760742,-63.575828552246094,1754968323,211
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3398,3119306,56,44.67045974731445,-63.57455825805664,1754968664,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3286,3118178,5,44.670040130615234,-63.505889892578125,1754968733,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3398,3116121,3,44.698429107666016,-63.60723876953125,1754969236,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3113174,10C,44.67060089111328,-63.57482147216797,1754969255,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3399,3119609,59,44.67074966430664,-63.48971939086914,1754969530,59
