iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3270,3122599,8,44.76805114746094,-63.698490142822266,1749828750,61
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3264,3118696,53,44.684268951416016,-63.589351654052734,1749828758,61
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3122,3121736,7A,44.65045166015625,-63.57574844360352,1749828836,121
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3410,3115742,29,44.65534973144531,-63.62788009643555,1749828971,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3358,3120738,6A,44.64931869506836,-63.54790115356445,1749828975,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3372,3119741,61,44.66962814331055,-63.505409240722656,1749828980,210
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3403,3117497,4,44.66101837158203,-63.662628173828125,1749828983,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3112460,1,44.647701263427734,-63.620338439941406,1749828986,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3326,3123109,84,44.65103912353515,-63.57619094848633,1749829170,180
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2740,3112355,1,44.67047882080078,-63.57381820678711,1749829242,241
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3358,3120738,6A,44.6709098815918,-63.575401306152344,1749830423,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3313,3115433,28,44.6528205871582,-63.67702865600586,1749830434,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3274,3120168,64,44.684268951416016,-63.589378356933594,1749830458,361
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3239,3118402,51A,44.67108154296875,-63.57513046264648,1749830811,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3361,3119285,56,44.69831848144531,-63.60506820678711,1749831498,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3343,3115746,29,44.62580108642578,-63.5743293762207,1749831919,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2740,3112465,1,44.64786911010742,-63.62044143676758,1749831987,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3265,3121334,72,44.71432113647461,-63.56951141357422,1749831990,59
