iata_id,agency,city,country,region,continent,vehicle_id,trip_id,route_id,latitude,longitude,datetime,duration
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3413,3117713,433,44.661041259765625,-63.66236114501953,1755512573,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3115684,29,44.6557502746582,-63.62778854370117,1755512674,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3287,3115684,29,44.6557502746582,-63.62779998779297,1755512976,181
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3331,3115732,29,44.62582015991211,-63.57435989379883,1755513031,332
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3309,3112823,10B,44.685359954833984,-63.56087112426758,1755513136,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2736,3122588,8,44.76784133911133,-63.699501037597656,1755513343,272
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3124,3124102,90,44.67266845703125,-63.644229888916016,1755513344,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2732,3112329,1,44.64801025390625,-63.62042999267578,1755513353,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3384,3117478,4,44.66101837158203,-63.66263961791992,1755513378,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3239,3116125,3,44.69853973388672,-63.607330322265625,1755513575,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3288,3123289,85,44.76803970336914,-63.69852066040039,1755513576,332
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3278,3115391,28,44.647850036621094,-63.620418548583984,1755513579,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3343,3116068,3,44.699180603027344,-63.60773086547851,1755513582,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3354,3114660,22,44.64799880981445,-63.62044906616211,1755513585,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3245,3122936,83,44.768089294433594,-63.69829177856445,1755513883,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3392,3121353,72,44.66981887817383,-63.5054817199707,1755513893,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3381,3118456,51B,44.670291900634766,-63.57358169555664,1755514179,664
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3397,3124552,9A,44.64836883544922,-63.62144088745117,1755514251,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3398,3114412,21,44.66083908081055,-63.6627197265625,1755514263,301
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3392,3121353,72,44.66965866088867,-63.50542068481445,1755514405,602
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3247,3117479,4,44.66093063354492,-63.66286849975586,1755514511,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3343,3116068,3,44.694061279296875,-63.5831184387207,1755514517,60
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3410,3121140,6C,44.617088317871094,-63.46377182006836,1755514521,59
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3330,3121787,7A,44.67169189453125,-63.612281799316406,1755514635,151
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3412,3118468,51B,44.67045974731445,-63.573951721191406,1755514888,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3144,3123102,84,44.76810836791992,-63.698150634765625,1755514935,271
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3367,3114698,22,44.62971878051758,-63.66888046264648,1755514941,573
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3097,3113347,136,44.67768859863281,-63.66217041015625,1755514944,150
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,2528,3116840,320,44.67013931274414,-63.57400131225586,1755514959,90
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3386,3113697,186,44.65211868286133,-63.57749938964844,1755515061,89
YHZ,Halifax Transit,Halifax,Canada,Canada East,North America,3114,3114382,21,44.66102981567383,-63.662620544433594,1755515061,89
